year,ssp,alpha3,FractionPrimarytreatment,FractionSecondarytreatment,FractionTertiarytreatment,FractionQuarternarytreatment
2100,SSP4,DEU,0.02,0.02,0.93,0.00
2100,SSP4,DJI,0.17,0.21,0.00,0.00
2100,SSP4,DMA,0.00,0.11,0.40,0.00
2100,SSP4,DNK,0.00,0.02,0.90,0.00
2100,SSP4,DOM,0.00,0.06,0.49,0.00
2100,SSP4,DZA,0.00,0.91,0.06,0.00
2100,SSP4,ECU,0.00,0.87,0.09,0.00
2100,SSP4,EGY,0.00,0.11,0.85,0.00
2100,SSP4,ERI,0.22,0.00,0.00,0.00
2100,SSP4,ESH,0.00,0.17,0.78,0.00
2100,SSP4,ESP,0.00,0.11,0.89,0.00
2100,SSP4,EST,0.00,0.04,0.87,0.00
2100,SSP4,ETH,0.33,0.00,0.00,0.00
2100,SSP4,FIN,0.00,0.00,0.92,0.00
2100,SSP4,FJI,0.50,0.00,0.00,0.00
2100,SSP4,FLK,0.00,0.42,0.53,0.00
2100,SSP4,FRA,0.00,0.11,0.87,0.00
2100,SSP4,FRO,0.00,0.10,0.81,0.00
2100,SSP4,GAB,0.38,0.05,0.00,0.00
2100,SSP4,GBR,0.00,0.11,0.86,0.00
2100,SSP4,GEO,0.15,0.83,0.00,0.00
2100,SSP4,GHA,0.23,0.07,0.00,0.00
2100,SSP4,GIN,0.35,0.00,0.00,0.00
2100,SSP4,GLP,0.00,0.47,0.25,0.00
2100,SSP4,GMB,0.16,0.00,0.00,0.00
2100,SSP4,GNB,0.22,0.00,0.00,0.00
2100,SSP4,GNQ,0.04,0.00,0.00,0.00
2100,SSP4,GRC,0.00,0.10,0.83,0.00
2100,SSP4,GRD,0.00,0.04,0.35,0.00
2100,SSP4,GRL,0.00,0.11,0.85,0.00
2100,SSP4,GTM,0.00,0.63,0.24,0.00
2100,SSP4,GUF,0.00,0.23,0.62,0.00
2100,SSP4,GUY,0.00,0.19,0.26,0.00
2100,SSP4,HKG,0.00,0.11,0.89,0.00
2100,SSP4,HND,0.25,0.58,0.00,0.00
2100,SSP4,HRV,0.00,0.10,0.81,0.00
2100,SSP4,HTI,0.27,0.23,0.00,0.00
2100,SSP4,HUN,0.00,0.10,0.84,0.00
2100,SSP4,IDN,0.00,0.08,0.67,0.00
2100,SSP4,IND,0.00,0.26,0.45,0.00
2100,SSP4,IRL,0.00,0.10,0.83,0.00
2100,SSP4,IRN,0.26,0.12,0.00,0.00
2100,SSP4,IRQ,0.00,0.09,0.71,0.00
2100,SSP4,ISL,0.00,0.11,0.87,0.00
2100,SSP4,ISR,0.00,0.11,0.88,0.00
2100,SSP4,ITA,0.00,0.11,0.84,0.00
2100,SSP4,JAM,0.00,0.49,0.01,0.00
2100,SSP4,JOR,0.00,0.11,0.88,0.00
2100,SSP4,JPN,0.00,0.11,0.84,0.00
2100,SSP4,KAZ,0.00,0.08,0.64,0.00
2100,SSP4,KEN,0.30,0.09,0.00,0.00
2100,SSP4,KGZ,0.33,0.29,0.00,0.00
2100,SSP4,KHM,0.35,0.05,0.00,0.00
2100,SSP4,KNA,0.00,0.05,0.36,0.00
2100,SSP4,KOR,0.00,0.11,0.88,0.00
2100,SSP4,KWT,0.00,0.10,0.90,0.00
2100,SSP4,LAO,0.00,0.56,0.00,0.00
2100,SSP4,LBN,0.13,0.00,0.00,0.00
2100,SSP4,LBR,0.39,0.01,0.00,0.00
2100,SSP4,LBY,0.65,0.35,0.00,0.00
2100,SSP4,LCA,0.00,0.05,0.36,0.00
2100,SSP4,LIE,0.00,0.00,1.00,0.00
2100,SSP4,LKA,0.00,0.21,0.07,0.00
2100,SSP4,LSO,0.15,0.03,0.00,0.00
2100,SSP4,LTU,0.00,0.07,0.88,0.00
2100,SSP4,LUX,0.00,0.11,0.87,0.00
2100,SSP4,LVA,0.00,0.11,0.86,0.00
2100,SSP4,MAR,0.30,0.69,0.00,0.00
2100,SSP4,MDA,0.00,0.77,0.09,0.00
2100,SSP4,MDG,0.45,0.03,0.00,0.00
2100,SSP4,MEX,0.00,0.11,0.88,0.00
2100,SSP4,MKD,0.00,0.11,0.87,0.00
2100,SSP4,MLI,0.32,0.00,0.00,0.00
2100,SSP4,MLT,0.00,0.11,0.88,0.00
2100,SSP4,MMR,0.04,0.07,0.00,0.00
2100,SSP4,MNG,0.00,0.11,0.86,0.00
2100,SSP4,MOZ,0.18,0.00,0.00,0.00
2100,SSP4,MRT,0.25,0.10,0.00,0.00
2100,SSP4,MSR,0.00,0.23,0.42,0.00
2100,SSP4,MTQ,0.20,0.58,0.00,0.00
2100,SSP4,MUS,0.15,0.11,0.00,0.00
2100,SSP4,MWI,0.51,0.04,0.00,0.00
2100,SSP4,MYS,0.00,0.11,0.86,0.00
2100,SSP4,NAM,0.23,0.34,0.00,0.00
2100,SSP4,NCL,0.00,0.10,0.82,0.00
2100,SSP4,NER,0.37,0.00,0.00,0.00
2100,SSP4,NGA,0.22,0.23,0.00,0.00
2100,SSP4,NIC,0.22,0.33,0.00,0.00
2100,SSP4,NLD,0.00,0.01,0.99,0.00
2100,SSP4,NOR,0.00,0.11,0.86,0.00
2100,SSP4,NPL,0.35,0.06,0.00,0.00
2100,SSP4,NZL,0.00,0.11,0.87,0.00
2100,SSP4,OMN,0.06,0.11,0.00,0.00
2100,SSP4,PAK,0.43,0.19,0.00,0.00
2100,SSP4,PAN,0.00,0.07,0.60,0.00
2100,SSP4,PER,0.00,0.97,0.01,0.00
2100,SSP4,PHL,0.00,0.33,0.19,0.00
2100,SSP4,PNG,0.00,0.70,0.02,0.00
2100,SSP4,POL,0.00,0.10,0.83,0.00
2100,SSP4,PRI,0.73,0.26,0.00,0.00
2100,SSP4,PRK,0.03,0.10,0.41,0.00
2100,SSP4,PRT,0.00,0.10,0.83,0.00
2100,SSP4,PRY,0.00,0.09,0.73,0.00
2100,SSP4,QAT,0.00,0.00,0.88,0.00
2100,SSP4,REU,0.55,0.00,0.00,0.00
2100,SSP4,ROU,0.00,0.10,0.78,0.00
2100,SSP4,RUS,0.00,0.11,0.86,0.00
2100,SSP4,RWA,0.32,0.02,0.00,0.00
2100,SSP4,SAU,0.00,0.09,0.72,0.00
2100,SSP4,SEN,0.35,0.02,0.00,0.00
2100,SSP4,SGP,0.00,0.00,1.00,0.00
2100,SSP4,SLB,0.73,0.14,0.00,0.00
2100,SSP4,SLE,0.14,0.00,0.00,0.00
2100,SSP4,SLV,0.30,0.00,0.00,0.00
2100,SSP4,SOM,0.02,0.00,0.00,0.00
2100,SSP4,SPM,0.00,0.11,0.86,0.00
2100,SSP4,STP,0.25,0.00,0.00,0.00
2100,SSP4,SUR,0.00,0.04,0.36,0.00
2100,SSP4,SVK,0.00,0.10,0.79,0.00
2100,SSP4,SVN,0.00,0.10,0.80,0.00
2100,SSP4,SWE,0.00,0.11,0.87,0.00
2100,SSP4,SWZ,0.07,0.05,0.00,0.00
2100,SSP4,SYR,0.48,0.00,0.00,0.00
2100,SSP4,TCA,0.00,0.05,0.39,0.00
2100,SSP4,TCD,0.31,0.01,0.00,0.00
2100,SSP4,TGO,0.12,0.00,0.00,0.00
2100,SSP4,THA,0.00,0.05,0.38,0.00
2100,SSP4,TJK,0.23,0.45,0.00,0.00
2100,SSP4,TKM,0.00,0.07,0.60,0.00
2100,SSP4,TLS,0.06,0.42,0.00,0.00
2100,SSP4,TON,0.03,0.21,0.00,0.00
2100,SSP4,TTO,0.08,0.16,0.00,0.00
2100,SSP4,TUN,0.00,0.67,0.30,0.00
2100,SSP4,TUR,0.00,0.11,0.86,0.00
2100,SSP4,TZA,0.27,0.16,0.00,0.00
2100,SSP4,UGA,0.40,0.14,0.00,0.00
2100,SSP4,UKR,0.00,0.29,0.68,0.00
2100,SSP4,URY,0.00,0.78,0.01,0.00
2100,SSP4,USA,0.00,0.11,0.87,0.00
2100,SSP4,UZB,0.00,0.40,0.47,0.00
2100,SSP4,VCT,0.00,0.17,0.10,0.00
2100,SSP4,VEN,0.00,0.39,0.61,0.00
2100,SSP4,VIR,0.15,0.60,0.00,0.00
2100,SSP4,VNM,0.00,0.38,0.13,0.00
2100,SSP4,VUT,0.30,0.31,0.00,0.00
2100,SSP4,WSM,0.04,0.19,0.00,0.00
2100,SSP4,YEM,0.62,0.06,0.00,0.00
2100,SSP4,ZAF,0.00,0.53,0.43,0.00
2100,SSP4,ZMB,0.22,0.34,0.00,0.00
2100,SSP4,ZWE,0.59,0.11,0.00,0.00
2025,SSP5,ABW,0.08,0.01,0.20,0.00
2025,SSP5,AFG,0.06,0.00,0.02,0.00
2025,SSP5,AGO,0.11,0.00,0.02,0.00
2025,SSP5,AIA,0.03,0.03,0.18,0.00
2025,SSP5,ALB,0.18,0.15,0.01,0.00
2025,SSP5,AND,0.02,0.60,0.31,0.00
2025,SSP5,ARE,0.12,0.49,0.25,0.00
2025,SSP5,ARG,0.29,0.15,0.03,0.00
2025,SSP5,ARM,0.39,0.09,0.00,0.00
2025,SSP5,ASM,0.05,0.33,0.18,0.00
2025,SSP5,AUS,0.17,0.25,0.40,0.00
2025,SSP5,AUT,0.00,0.01,0.92,0.00
2025,SSP5,AZE,0.26,0.06,0.03,0.00
2025,SSP5,BDI,0.04,0.00,0.03,0.00
2025,SSP5,BEL,0.00,0.08,0.72,0.00
2025,SSP5,BEN,0.03,0.01,0.01,0.00
2025,SSP5,BFA,0.01,0.03,0.00,0.00
2025,SSP5,BGD,0.13,0.04,0.02,0.00
2025,SSP5,BGR,0.01,0.25,0.33,0.00
2025,SSP5,BHR,0.13,0.16,0.59,0.00
2025,SSP5,BHS,0.07,0.00,0.12,0.00
2025,SSP5,BIH,0.15,0.16,0.01,0.00
2025,SSP5,BLR,0.03,0.52,0.26,0.00
2025,SSP5,BLZ,0.05,0.10,0.04,0.00
2025,SSP5,BOL,0.25,0.10,0.03,0.00
2025,SSP5,BRA,0.17,0.21,0.04,0.00
2025,SSP5,BRB,0.02,0.02,0.06,0.00
2025,SSP5,BRN,0.00,0.23,0.17,0.00
2025,SSP5,BTN,0.02,0.08,0.08,0.00
2025,SSP5,BWA,0.05,0.05,0.01,0.00
2025,SSP5,CAF,0.03,0.00,0.00,0.00
2025,SSP5,CAN,0.11,0.48,0.23,0.00
2025,SSP5,CHE,0.00,0.18,0.80,0.00
2025,SSP5,CHL,0.15,0.23,0.40,0.00
2025,SSP5,CHN,0.11,0.12,0.21,0.00
2025,SSP5,CIV,0.15,0.03,0.01,0.00
2025,SSP5,CMR,0.04,0.02,0.00,0.00
2025,SSP5,COD,0.05,0.00,0.03,0.00
2025,SSP5,COG,0.01,0.07,0.09,0.00
2025,SSP5,COL,0.40,0.13,0.03,0.00
2025,SSP5,COM,0.12,0.03,0.03,0.00
2025,SSP5,CPV,0.13,0.05,0.00,0.00
2025,SSP5,CRI,0.04,0.00,0.17,0.00
2025,SSP5,CUB,0.25,0.10,0.00,0.00
2025,SSP5,CYP,0.00,0.34,0.16,0.00
2025,SSP5,CZE,0.00,0.09,0.72,0.00
2025,SSP5,DEU,0.01,0.03,0.93,0.00
2025,SSP5,DJI,0.08,0.09,0.02,0.00
2025,SSP5,DMA,0.05,0.02,0.15,0.00
2025,SSP5,DNK,0.02,0.02,0.87,0.00
2025,SSP5,DOM,0.16,0.06,0.13,0.00
2025,SSP5,DZA,0.41,0.05,0.03,0.00
2025,SSP5,ECU,0.25,0.07,0.03,0.00
2025,SSP5,EGY,0.17,0.27,0.04,0.00
2025,SSP5,ERI,0.01,0.02,0.00,0.00
2025,SSP5,ESH,0.05,0.35,0.02,0.00
2025,SSP5,ESP,0.02,0.27,0.67,0.00
2025,SSP5,EST,0.01,0.11,0.70,0.00
2025,SSP5,ETH,0.16,0.01,0.03,0.00
2025,SSP5,FIN,0.00,0.00,0.85,0.00
2025,SSP5,FJI,0.16,0.00,0.00,0.00
2025,SSP5,FLK,0.07,0.30,0.02,0.00
2025,SSP5,FRA,0.00,0.25,0.59,0.00
2025,SSP5,FRO,0.03,0.60,0.26,0.00
2025,SSP5,GAB,0.08,0.01,0.00,0.00
2025,SSP5,GBR,0.00,0.38,0.59,0.00
2025,SSP5,GEO,0.31,0.06,0.00,0.00
2025,SSP5,GHA,0.13,0.02,0.01,0.00
2025,SSP5,GIN,0.12,0.01,0.00,0.00
2025,SSP5,GLP,0.12,0.28,0.08,0.00
2025,SSP5,GMB,0.04,0.00,0.00,0.00
2025,SSP5,GNB,0.01,0.03,0.00,0.00
2025,SSP5,GNQ,0.03,0.01,0.00,0.00
2025,SSP5,GRC,0.09,0.13,0.59,0.00
2025,SSP5,GRD,0.02,0.01,0.12,0.00
2025,SSP5,GRL,0.01,0.44,0.46,0.00
2025,SSP5,GTM,0.13,0.17,0.08,0.00
2025,SSP5,GUF,0.08,0.24,0.04,0.00
2025,SSP5,GUY,0.06,0.04,0.01,0.00
2025,SSP5,HKG,0.29,0.16,0.26,0.00
2025,SSP5,HND,0.22,0.16,0.03,0.00
2025,SSP5,HRV,0.14,0.30,0.04,0.00
2025,SSP5,HTI,0.09,0.06,0.03,0.00
2025,SSP5,HUN,0.04,0.27,0.46,0.00
2025,SSP5,IDN,0.01,0.10,0.07,0.00
2025,SSP5,IND,0.04,0.14,0.03,0.00
2025,SSP5,IRL,0.09,0.33,0.28,0.00
2025,SSP5,IRN,0.17,0.10,0.00,0.00
2025,SSP5,IRQ,0.07,0.14,0.03,0.00
2025,SSP5,ISL,0.56,0.02,0.25,0.00
2025,SSP5,ISR,0.04,0.31,0.58,0.00
2025,SSP5,ITA,0.03,0.21,0.45,0.00
2025,SSP5,JAM,0.16,0.06,0.02,0.00
2025,SSP5,JOR,0.10,0.54,0.05,0.00
2025,SSP5,JPN,0.00,0.42,0.35,0.00
2025,SSP5,KAZ,0.13,0.17,0.17,0.00
2025,SSP5,KEN,0.14,0.04,0.03,0.00
2025,SSP5,KGZ,0.22,0.03,0.00,0.00
2025,SSP5,KHM,0.15,0.03,0.02,0.00
2025,SSP5,KNA,0.00,0.02,0.12,0.00
2025,SSP5,KOR,0.23,0.30,0.38,0.00
2025,SSP5,KWT,0.16,0.23,0.61,0.00
2025,SSP5,LAO,0.06,0.14,0.03,0.00
2025,SSP5,LBN,0.20,0.12,0.02,0.00
2025,SSP5,LBR,0.11,0.00,0.03,0.00
2025,SSP5,LBY,0.25,0.05,0.01,0.00
2025,SSP5,LCA,0.02,0.01,0.11,0.00
2025,SSP5,LIE,0.00,0.41,0.54,0.00
2025,SSP5,LKA,0.02,0.08,0.04,0.00
2025,SSP5,LSO,0.09,0.01,0.02,0.00
2025,SSP5,LTU,0.08,0.10,0.58,0.00
2025,SSP5,LUX,0.03,0.45,0.47,0.00
2025,SSP5,LVA,0.02,0.28,0.41,0.00
2025,SSP5,MAR,0.37,0.08,0.01,0.00
2025,SSP5,MDA,0.04,0.26,0.00,0.00
2025,SSP5,MDG,0.13,0.00,0.03,0.00
2025,SSP5,MEX,0.17,0.32,0.03,0.00
2025,SSP5,MKD,0.09,0.19,0.03,0.00
2025,SSP5,MLI,0.05,0.01,0.02,0.00
2025,SSP5,MLT,0.05,0.38,0.06,0.00
2025,SSP5,MMR,0.06,0.06,0.02,0.00
2025,SSP5,MNG,0.08,0.02,0.18,0.00
2025,SSP5,MOZ,0.02,0.01,0.02,0.00
2025,SSP5,MRT,0.02,0.01,0.00,0.00
2025,SSP5,MSR,0.10,0.01,0.17,0.00
2025,SSP5,MTQ,0.23,0.15,0.03,0.00
2025,SSP5,MUS,0.13,0.09,0.06,0.00
2025,SSP5,MWI,0.07,0.00,0.03,0.00
2025,SSP5,MYS,0.36,0.11,0.14,0.00
2025,SSP5,NAM,0.25,0.08,0.00,0.00
2025,SSP5,NCL,0.04,0.15,0.08,0.00
2025,SSP5,NER,0.00,0.00,0.02,0.00
2025,SSP5,NGA,0.10,0.04,0.03,0.00
2025,SSP5,NIC,0.07,0.17,0.03,0.00
2025,SSP5,NLD,0.00,0.01,0.98,0.00
2025,SSP5,NOR,0.16,0.04,0.65,0.00
2025,SSP5,NPL,0.16,0.02,0.02,0.00
2025,SSP5,NZL,0.06,0.22,0.54,0.00
2025,SSP5,OMN,0.04,0.21,0.03,0.00
2025,SSP5,PAK,0.26,0.05,0.03,0.00
2025,SSP5,PAN,0.16,0.04,0.18,0.00
2025,SSP5,PER,0.35,0.12,0.02,0.00
2025,SSP5,PHL,0.02,0.12,0.03,0.00
2025,SSP5,PNG,0.13,0.03,0.02,0.00
2025,SSP5,POL,0.00,0.14,0.58,0.00
2025,SSP5,PRI,0.47,0.19,0.00,0.00
2025,SSP5,PRK,0.19,0.12,0.10,0.00
2025,SSP5,PRT,0.04,0.44,0.21,0.00
2025,SSP5,PRY,0.04,0.04,0.12,0.00
2025,SSP5,QAT,0.12,0.14,0.55,0.00
2025,SSP5,REU,0.19,0.00,0.03,0.00
2025,SSP5,ROU,0.07,0.19,0.19,0.00
2025,SSP5,RUS,0.06,0.38,0.12,0.00
2025,SSP5,RWA,0.15,0.01,0.02,0.00
2025,SSP5,SAU,0.07,0.16,0.27,0.00
2025,SSP5,SEN,0.07,0.02,0.00,0.00
2025,SSP5,SGP,0.01,0.17,0.82,0.00
2025,SSP5,SLB,0.05,0.01,0.00,0.00
2025,SSP5,SLE,0.01,0.02,0.00,0.00
2025,SSP5,SLV,0.15,0.05,0.00,0.00
2025,SSP5,SOM,0.03,0.00,0.00,0.00
2025,SSP5,SPM,0.13,0.19,0.06,0.00
2025,SSP5,STP,0.00,0.00,0.00,0.00
2025,SSP5,SUR,0.00,0.03,0.06,0.00
2025,SSP5,SVK,0.12,0.35,0.22,0.00
2025,SSP5,SVN,0.01,0.29,0.31,0.00
2025,SSP5,SWE,0.00,0.06,0.83,0.00
2025,SSP5,SWZ,0.06,0.06,0.02,0.00
2025,SSP5,SYR,0.32,0.13,0.02,0.00
2025,SSP5,TCA,0.04,0.02,0.13,0.00
2025,SSP5,TCD,0.01,0.02,0.01,0.00
2025,SSP5,TGO,0.01,0.03,0.00,0.00
2025,SSP5,THA,0.02,0.03,0.10,0.00
2025,SSP5,TJK,0.09,0.07,0.00,0.00
2025,SSP5,TKM,0.02,0.15,0.13,0.00
2025,SSP5,TLS,0.01,0.10,0.09,0.00
2025,SSP5,TON,0.00,0.00,0.00,0.00
2025,SSP5,TTO,0.10,0.03,0.07,0.00
2025,SSP5,TUN,0.17,0.42,0.03,0.00
2025,SSP5,TUR,0.11,0.20,0.32,0.00
2025,SSP5,TZA,0.11,0.03,0.02,0.00
2025,SSP5,UGA,0.14,0.02,0.02,0.00
2025,SSP5,UKR,0.10,0.33,0.03,0.00
2025,SSP5,URY,0.15,0.25,0.02,0.00
2025,SSP5,USA,0.01,0.28,0.53,0.00
2025,SSP5,UZB,0.17,0.12,0.02,0.00
2025,SSP5,VCT,0.00,0.07,0.02,0.00
2025,SSP5,VEN,0.17,0.22,0.03,0.00
2025,SSP5,VIR,0.21,0.18,0.03,0.00
2025,SSP5,VNM,0.04,0.08,0.02,0.00
2025,SSP5,VUT,0.07,0.02,0.00,0.00
2025,SSP5,WSM,0.00,0.00,0.00,0.00
2025,SSP5,YEM,0.12,0.02,0.00,0.00
2025,SSP5,ZAF,0.32,0.26,0.03,0.00
2025,SSP5,ZMB,0.11,0.08,0.03,0.00
2025,SSP5,ZWE,0.17,0.01,0.02,0.00
2030,SSP5,ABW,0.08,0.02,0.25,0.00
2030,SSP5,AFG,0.06,0.01,0.07,0.00
2030,SSP5,AGO,0.11,0.01,0.06,0.00
2030,SSP5,AIA,0.03,0.03,0.23,0.00
2030,SSP5,ALB,0.18,0.19,0.01,0.00
2030,SSP5,AND,0.02,0.56,0.36,0.00
2030,SSP5,ARE,0.11,0.46,0.30,0.00
2030,SSP5,ARG,0.27,0.16,0.08,0.00
2030,SSP5,ARM,0.41,0.11,0.00,0.00
2030,SSP5,ASM,0.04,0.31,0.23,0.00
2030,SSP5,AUS,0.15,0.24,0.44,0.00
2030,SSP5,AUT,0.00,0.01,0.92,0.00
2030,SSP5,AZE,0.25,0.07,0.07,0.00
2030,SSP5,BDI,0.04,0.00,0.08,0.00
2030,SSP5,BEL,0.00,0.08,0.74,0.00
2030,SSP5,BEN,0.02,0.04,0.04,0.00
2030,SSP5,BFA,0.01,0.08,0.01,0.00
2030,SSP5,BGD,0.13,0.05,0.05,0.00
2030,SSP5,BGR,0.01,0.24,0.37,0.00
2030,SSP5,BHR,0.13,0.14,0.62,0.00
2030,SSP5,BHS,0.06,0.01,0.16,0.00
2030,SSP5,BIH,0.15,0.21,0.01,0.00
2030,SSP5,BLR,0.03,0.49,0.31,0.00
2030,SSP5,BLZ,0.04,0.10,0.08,0.00
2030,SSP5,BOL,0.25,0.10,0.07,0.00
2030,SSP5,BRA,0.16,0.22,0.09,0.00
2030,SSP5,BRB,0.01,0.02,0.09,0.00
2030,SSP5,BRN,0.00,0.23,0.22,0.00
2030,SSP5,BTN,0.02,0.09,0.13,0.00
2030,SSP5,BWA,0.05,0.05,0.03,0.00
2030,SSP5,CAF,0.07,0.00,0.00,0.00
2030,SSP5,CAN,0.10,0.45,0.28,0.00
2030,SSP5,CHE,0.00,0.17,0.81,0.00
2030,SSP5,CHL,0.14,0.23,0.43,0.00
2030,SSP5,CHN,0.10,0.12,0.26,0.00
2030,SSP5,CIV,0.16,0.08,0.01,0.00
2030,SSP5,CMR,0.04,0.07,0.01,0.00
2030,SSP5,COD,0.05,0.00,0.08,0.00
2030,SSP5,COG,0.01,0.08,0.14,0.00
2030,SSP5,COL,0.38,0.13,0.07,0.00
2030,SSP5,COM,0.13,0.03,0.07,0.00
2030,SSP5,CPV,0.12,0.07,0.00,0.00
2030,SSP5,CRI,0.04,0.01,0.22,0.00
2030,SSP5,CUB,0.24,0.15,0.00,0.00
2030,SSP5,CYP,0.00,0.33,0.21,0.00
2030,SSP5,CZE,0.00,0.09,0.73,0.00
2030,SSP5,DEU,0.01,0.03,0.93,0.00
2030,SSP5,DJI,0.07,0.10,0.07,0.00
2030,SSP5,DMA,0.05,0.02,0.19,0.00
2030,SSP5,DNK,0.02,0.02,0.87,0.00
2030,SSP5,DOM,0.15,0.06,0.18,0.00
2030,SSP5,DZA,0.40,0.06,0.07,0.00
2030,SSP5,ECU,0.24,0.07,0.07,0.00
2030,SSP5,EGY,0.16,0.28,0.09,0.00
2030,SSP5,ERI,0.01,0.07,0.00,0.00
2030,SSP5,ESH,0.04,0.35,0.07,0.00
2030,SSP5,ESP,0.02,0.26,0.69,0.00
2030,SSP5,EST,0.01,0.11,0.72,0.00
2030,SSP5,ETH,0.16,0.01,0.07,0.00
2030,SSP5,FIN,0.00,0.00,0.86,0.00
2030,SSP5,FJI,0.21,0.01,0.00,0.00
2030,SSP5,FLK,0.07,0.30,0.07,0.00
2030,SSP5,FRA,0.00,0.24,0.61,0.00
2030,SSP5,FRO,0.03,0.56,0.31,0.00
2030,SSP5,GAB,0.10,0.04,0.00,0.00
2030,SSP5,GBR,0.00,0.36,0.61,0.00
2030,SSP5,GEO,0.34,0.08,0.00,0.00
2030,SSP5,GHA,0.13,0.05,0.04,0.00
2030,SSP5,GIN,0.15,0.04,0.00,0.00
2030,SSP5,GLP,0.11,0.28,0.13,0.00
2030,SSP5,GMB,0.07,0.00,0.00,0.00
2030,SSP5,GNB,0.01,0.08,0.00,0.00
2030,SSP5,GNQ,0.03,0.03,0.01,0.00
2030,SSP5,GRC,0.08,0.13,0.62,0.00
2030,SSP5,GRD,0.02,0.02,0.16,0.00
2030,SSP5,GRL,0.01,0.41,0.49,0.00
2030,SSP5,GTM,0.12,0.18,0.14,0.00
2030,SSP5,GUF,0.08,0.24,0.09,0.00
2030,SSP5,GUY,0.06,0.06,0.02,0.00
2030,SSP5,HKG,0.27,0.15,0.32,0.00
2030,SSP5,HND,0.21,0.16,0.08,0.00
2030,SSP5,HRV,0.13,0.31,0.07,0.00
2030,SSP5,HTI,0.09,0.06,0.08,0.00
2030,SSP5,HUN,0.03,0.25,0.49,0.00
2030,SSP5,IDN,0.01,0.11,0.12,0.00
2030,SSP5,IND,0.04,0.15,0.07,0.00
2030,SSP5,IRL,0.08,0.31,0.33,0.00
2030,SSP5,IRN,0.16,0.13,0.01,0.00
2030,SSP5,IRQ,0.07,0.15,0.08,0.00
2030,SSP5,ISL,0.52,0.02,0.30,0.00
2030,SSP5,ISR,0.04,0.29,0.61,0.00
2030,SSP5,ITA,0.03,0.20,0.48,0.00
2030,SSP5,JAM,0.15,0.07,0.05,0.00
2030,SSP5,JOR,0.09,0.52,0.10,0.00
2030,SSP5,JPN,0.00,0.39,0.39,0.00
2030,SSP5,KAZ,0.12,0.17,0.22,0.00
2030,SSP5,KEN,0.14,0.04,0.08,0.00
2030,SSP5,KGZ,0.22,0.08,0.01,0.00
2030,SSP5,KHM,0.16,0.04,0.06,0.00
2030,SSP5,KNA,0.00,0.02,0.17,0.00
2030,SSP5,KOR,0.21,0.29,0.42,0.00
2030,SSP5,KWT,0.15,0.22,0.63,0.00
2030,SSP5,LAO,0.06,0.14,0.07,0.00
2030,SSP5,LBN,0.22,0.11,0.02,0.00
2030,SSP5,LBR,0.11,0.01,0.07,0.00
2030,SSP5,LBY,0.24,0.09,0.02,0.00
2030,SSP5,LCA,0.02,0.02,0.15,0.00
2030,SSP5,LIE,0.00,0.37,0.58,0.00
2030,SSP5,LKA,0.02,0.08,0.07,0.00
2030,SSP5,LSO,0.09,0.03,0.05,0.00
2030,SSP5,LTU,0.07,0.10,0.60,0.00
2030,SSP5,LUX,0.03,0.42,0.51,0.00
2030,SSP5,LVA,0.02,0.26,0.45,0.00
2030,SSP5,MAR,0.36,0.12,0.02,0.00
2030,SSP5,MDA,0.04,0.28,0.00,0.00
2030,SSP5,MDG,0.14,0.01,0.07,0.00
2030,SSP5,MEX,0.15,0.32,0.08,0.00
2030,SSP5,MKD,0.08,0.20,0.08,0.00
2030,SSP5,MLI,0.05,0.02,0.06,0.00
2030,SSP5,MLT,0.05,0.40,0.09,0.00
2030,SSP5,MMR,0.06,0.08,0.05,0.00
2030,SSP5,MNG,0.08,0.03,0.23,0.00
2030,SSP5,MOZ,0.02,0.02,0.06,0.00
2030,SSP5,MRT,0.04,0.03,0.00,0.00
2030,SSP5,MSR,0.09,0.02,0.21,0.00
2030,SSP5,MTQ,0.22,0.16,0.07,0.00
2030,SSP5,MUS,0.12,0.10,0.10,0.00
2030,SSP5,MWI,0.07,0.00,0.08,0.00
2030,SSP5,MYS,0.33,0.12,0.19,0.00
2030,SSP5,NAM,0.24,0.12,0.01,0.00
2030,SSP5,NCL,0.04,0.16,0.12,0.00
2030,SSP5,NER,0.00,0.01,0.06,0.00
2030,SSP5,NGA,0.10,0.05,0.07,0.00
2030,SSP5,NIC,0.06,0.18,0.07,0.00
2030,SSP5,NLD,0.00,0.01,0.98,0.00
2030,SSP5,NOR,0.14,0.05,0.67,0.00
2030,SSP5,NPL,0.16,0.02,0.07,0.00
2030,SSP5,NZL,0.06,0.21,0.56,0.00
2030,SSP5,OMN,0.03,0.20,0.05,0.00
2030,SSP5,PAK,0.25,0.05,0.07,0.00
2030,SSP5,PAN,0.14,0.05,0.23,0.00
2030,SSP5,PER,0.33,0.14,0.05,0.00
2030,SSP5,PHL,0.02,0.13,0.07,0.00
2030,SSP5,PNG,0.13,0.03,0.07,0.00
2030,SSP5,POL,0.00,0.14,0.61,0.00
2030,SSP5,PRI,0.44,0.24,0.00,0.00
2030,SSP5,PRK,0.18,0.12,0.12,0.00
2030,SSP5,PRT,0.04,0.42,0.25,0.00
2030,SSP5,PRY,0.04,0.05,0.17,0.00
2030,SSP5,QAT,0.11,0.13,0.58,0.00
2030,SSP5,REU,0.19,0.01,0.08,0.00
2030,SSP5,ROU,0.06,0.18,0.24,0.00
