alpha3,ssp,year,gdp_per_capita,turbulent_economy
VNM,SSP4,2050,37625.75,False
VNM,SSP4,2100,80222.61,False
VNM,SSP5,2024,14396.42,False
VNM,SSP5,2025,15089.41,False
VNM,SSP5,2030,20630.95,False
VNM,SSP5,2050,52217.65,False
VNM,SSP5,2100,147708.99,False
VUT,SSP1,2024,3837.04,False
VUT,SSP1,2025,3829.82,False
VUT,SSP1,2030,4143.08,False
VUT,SSP1,2050,13352.56,False
VUT,SSP1,2100,179075.73,False
VUT,SSP2,2024,3837.04,False
VUT,SSP2,2025,3829.82,False
VUT,SSP2,2030,4090.25,False
VUT,SSP2,2050,9939.34,False
VUT,SSP2,2100,132135.45,False
VUT,SSP3,2024,3837.04,False
VUT,SSP3,2025,3829.82,False
VUT,SSP3,2030,4031.94,False
VUT,SSP3,2050,6261.58,False
VUT,SSP3,2100,25402.13,False
VUT,SSP4,2024,3837.04,False
VUT,SSP4,2025,3829.82,False
VUT,SSP4,2030,4043.58,False
VUT,SSP4,2050,7479.4,False
VUT,SSP4,2100,67331.35,False
VUT,SSP5,2024,3837.04,False
VUT,SSP5,2025,3829.82,False
VUT,SSP5,2030,4167.15,False
VUT,SSP5,2050,17166.44,False
VUT,SSP5,2100,302017.15,False
WSM,SSP1,2024,7687.23,False
WSM,SSP1,2025,7619.58,False
WSM,SSP1,2030,8303.52,False
WSM,SSP1,2050,18205.76,False
WSM,SSP1,2100,112479.44,False
WSM,SSP2,2024,7687.23,False
WSM,SSP2,2025,7619.58,False
WSM,SSP2,2030,8222.51,False
WSM,SSP2,2050,14947.24,False
WSM,SSP2,2100,88735.35,False
WSM,SSP3,2024,7687.23,False
WSM,SSP3,2025,7619.58,False
WSM,SSP3,2030,7997.49,False
WSM,SSP3,2050,10649.35,False
WSM,SSP3,2100,26751.32,False
WSM,SSP4,2024,7687.23,False
WSM,SSP4,2025,7619.58,False
WSM,SSP4,2030,8137.02,False
WSM,SSP4,2050,12371.53,False
WSM,SSP4,2100,56840.7,False
WSM,SSP5,2024,7687.23,False
WSM,SSP5,2025,7619.58,False
WSM,SSP5,2030,8657.37,False
WSM,SSP5,2050,24139.86,False
WSM,SSP5,2100,185959.29,False
XKX,SSP1,2024,15716.29,False
XKX,SSP1,2025,16486.88,False
XKX,SSP1,2030,19156.1,False
XKX,SSP1,2050,30212.36,False
XKX,SSP1,2100,64482.67,False
XKX,SSP2,2024,15716.29,False
XKX,SSP2,2025,16486.88,False
XKX,SSP2,2030,19031.93,False
XKX,SSP2,2050,27010.45,False
XKX,SSP2,2100,57777.05,False
XKX,SSP3,2024,15716.29,False
XKX,SSP3,2025,16486.88,False
XKX,SSP3,2030,18856.48,False
XKX,SSP3,2050,22244.52,False
XKX,SSP3,2100,29254.31,False
XKX,SSP4,2024,15716.29,False
XKX,SSP4,2025,16486.88,False
XKX,SSP4,2030,19181.03,False
XKX,SSP4,2050,28516.02,False
XKX,SSP4,2100,57887.97,False
XKX,SSP5,2024,15716.29,False
XKX,SSP5,2025,16486.88,False
XKX,SSP5,2030,19380.76,False
XKX,SSP5,2050,35465.77,False
XKX,SSP5,2100,103665.11,False
ZAF,SSP1,2024,13597.65,False
ZAF,SSP1,2025,13747.2,False
ZAF,SSP1,2030,14311.49,False
ZAF,SSP1,2050,25941.47,False
ZAF,SSP1,2100,100238.1,False
ZAF,SSP2,2024,13597.65,False
ZAF,SSP2,2025,13747.2,False
ZAF,SSP2,2030,14328.55,False
ZAF,SSP2,2050,24554.01,False
ZAF,SSP2,2100,90814.5,False
ZAF,SSP3,2024,13597.65,False
ZAF,SSP3,2025,13747.2,False
ZAF,SSP3,2030,14327.28,False
ZAF,SSP3,2050,21757.96,False
ZAF,SSP3,2100,47091.81,False
ZAF,SSP4,2024,13597.65,False
ZAF,SSP4,2025,13747.2,False
ZAF,SSP4,2030,14345.17,False
ZAF,SSP4,2050,24360.34,False
ZAF,SSP4,2100,87494.15,False
ZAF,SSP5,2024,13597.65,False
ZAF,SSP5,2025,13747.2,False
ZAF,SSP5,2030,14329.83,False
ZAF,SSP5,2050,29340.53,False
ZAF,SSP5,2100,158225.27,False
ZMB,SSP1,2024,3708.07,False
ZMB,SSP1,2025,3767.09,False
ZMB,SSP1,2030,4336.94,False
ZMB,SSP1,2050,8884.99,False
ZMB,SSP1,2100,46273.59,False
ZMB,SSP2,2024,3708.07,False
ZMB,SSP2,2025,3767.09,False
ZMB,SSP2,2030,4285.24,False
ZMB,SSP2,2050,7428.58,False
ZMB,SSP2,2100,33613.33,False
ZMB,SSP3,2024,3708.07,False
ZMB,SSP3,2025,3767.09,False
ZMB,SSP3,2030,4263.49,False
ZMB,SSP3,2050,5793.79,False
ZMB,SSP3,2100,9319.37,False
ZMB,SSP4,2024,3708.07,False
ZMB,SSP4,2025,3767.09,False
ZMB,SSP4,2030,4262.88,False
ZMB,SSP4,2050,5920.61,False
ZMB,SSP4,2100,10545.02,False
ZMB,SSP5,2024,3708.07,False
ZMB,SSP5,2025,3767.09,False
ZMB,SSP5,2030,4340.19,False
ZMB,SSP5,2050,10417.55,False
ZMB,SSP5,2100,76463.48,False
ZWE,SSP1,2024,5211.9,False
ZWE,SSP1,2025,5382.78,False
ZWE,SSP1,2030,5928.93,False
ZWE,SSP1,2050,11009.39,False
ZWE,SSP1,2100,52296.81,False
ZWE,SSP2,2024,5211.9,False
ZWE,SSP2,2025,5382.78,False
ZWE,SSP2,2030,5895.33,False
ZWE,SSP2,2050,9275.25,False
ZWE,SSP2,2100,39841.53,False
ZWE,SSP3,2024,5211.9,False
ZWE,SSP3,2025,5382.78,False
ZWE,SSP3,2030,5835.64,False
ZWE,SSP3,2050,6951.19,False
ZWE,SSP3,2100,10490.38,False
ZWE,SSP4,2024,5211.9,False
ZWE,SSP4,2025,5382.78,False
ZWE,SSP4,2030,5871.0,False
ZWE,SSP4,2050,7830.61,False
ZWE,SSP4,2100,22942.33,False
ZWE,SSP5,2024,5211.9,False
ZWE,SSP5,2025,5382.78,False
ZWE,SSP5,2030,6005.7,False
ZWE,SSP5,2050,13334.36,False
ZWE,SSP5,2100,87550.75,False
